date,open,high,low,close,volume,dividend,split
2017-01-03,144.5399932861328,144.77999877929688,140.5,143.24000549316406,1525800,0,1
2017-01-04,142.67999267578125,143.85000610351562,140.86000061035156,143.0500030517578,1250500,0,1
2017-01-05,143.02999877929688,145.88999938964844,143.0,144.57000732421875,1646000,0,1
2017-01-06,144.3800048828125,144.75999450683594,143.27999877929688,144.35000610351562,1105600,0,1
2017-01-09,143.24000549316406,143.74000549316406,142.4600067138672,142.7899932861328,906700,0,1
2017-01-10,142.38999938964844,147.49000549316406,142.0399932861328,146.33999633789062,1637600,0,1
2017-01-11,146.19000244140625,146.74000549316406,143.99000549316406,145.8300018310547,950400,0,1
2017-01-12,144.77000427246094,148.38999938964844,144.33999633789062,148.19000244140625,2013800,0,1
2017-01-13,148.3699951171875,149.5800018310547,147.41000366210938,148.52999877929688,1405200,0,1
2017-01-17,147.19000244140625,148.0500030517578,145.30999755859375,146.75,956500,0,1
2017-01-18,147.4199981689453,147.85000610351562,145.97000122070312,147.22000122070312,1760000,0,1
2017-01-19,146.9499969482422,149.9499969482422,144.44000244140625,148.11000061035156,2091000,0,1
2017-01-20,149.02000427246094,151.99000549316406,149.0,150.6300048828125,1961400,0,1
2017-01-23,150.0,150.60000610351562,146.77999877929688,150.16000366210938,2051400,0,1
2017-01-24,150.0,152.5500030517578,148.80999755859375,150.22999572753906,1609500,0,1
2017-01-25,150.75,154.61000061035156,150.75,153.7100067138672,1967200,0,1
2017-01-26,153.0800018310547,153.7899932861328,151.9199981689453,152.39999389648438,1434000,0,1
2017-01-27,153.0500030517578,154.24000549316406,152.02000427246094,153.35000610351562,1760200,0,1
2017-01-30,154.4499969482422,154.47999572753906,152.16000366210938,154.17999267578125,2243700,0,1
2017-01-31,154.3699951171875,154.97000122070312,151.77000427246094,154.13999938964844,2684100,0,1
2017-02-01,155.0,160.7899932861328,154.3699951171875,160.7899932861328,4345200,0,1
2017-02-02,160.0,160.30999755859375,156.66000366210938,157.66000366210938,2522600,0,1
2017-02-03,158.5800018310547,161.8000030517578,158.32000732421875,159.0800018310547,1988400,0,1
2017-02-06,158.6999969482422,159.99000549316406,156.1699981689453,156.80999755859375,1575100,0,1
2017-02-07,157.39999389648438,159.22000122070312,155.35000610351562,158.58999633789062,2059200,0,1
2017-02-08,157.75999450683594,159.11000061035156,156.80999755859375,158.60000610351562,1767400,0,1
2017-02-09,158.75999450683594,162.49000549316406,157.74000549316406,161.67999267578125,2565100,0,1
2017-02-10,162.3800048828125,162.47999572753906,160.19000244140625,162.32000732421875,1341400,0,1
2017-02-13,162.97999572753906,164.22000122070312,161.0,163.52000427246094,1383900,0,1
2017-02-14,162.60000610351562,165.8800048828125,160.61000061035156,163.32000732421875,4396000,0,1
2017-02-15,163.02999877929688,164.6699981689453,161.75999450683594,162.69000244140625,3009300,0,1
2017-02-16,161.99000549316406,164.13999938964844,160.2899932861328,163.77000427246094,2085700,0,1
2017-02-17,161.77999877929688,163.25,159.63999938964844,160.25,2302800,0,1
2017-02-21,160.74000549316406,164.47999572753906,160.27999877929688,164.22000122070312,2212000,0,1
2017-02-22,163.07000732421875,164.3699951171875,162.52999877929688,163.27000427246094,1129700,0,1
2017-02-23,163.9499969482422,164.30999755859375,163.2100067138672,163.9199981689453,845500,0,1
2017-02-24,163.72999572753906,163.89999389648438,161.19000244140625,163.8300018310547,956000,0,1
2017-02-27,163.38999938964844,165.4600067138672,162.85000610351562,164.91000366210938,1461200,0,1
2017-02-28,165.07000732421875,165.19000244140625,163.1300048828125,164.82000732421875,1642800,0,1
2017-03-01,166.1699981689453,169.1999969482422,166.10000610351562,166.97000122070312,2423600,0,1
2017-03-02,166.80999755859375,167.64999389648438,165.60000610351562,165.97000122070312,1232800,0,1
2017-03-03,165.85000610351562,166.39999389648438,165.11000061035156,166.0,992400,0,1
2017-03-06,164.7100067138672,166.3300018310547,164.0,165.83999633789062,2218800,0,1
2017-03-07,165.33999633789062,166.9600067138672,165.25,166.00999450683594,1689000,0,1
2017-03-08,165.99000549316406,166.47000122070312,165.3300018310547,165.64999389648438,949600,0,1
2017-03-09,166.0,167.13999938964844,165.3000030517578,166.17999267578125,2008400,0,1
2017-03-10,166.97999572753906,167.58999633789062,165.3699951171875,166.41000366210938,1098100,0,1
2017-03-13,166.19000244140625,167.47999572753906,165.64999389648438,167.24000549316406,1520500,0,1
2017-03-14,165.97000122070312,167.1999969482422,163.19000244140625,165.17999267578125,1279400,0,1
2017-03-15,166.0,170.7899932861328,165.17999267578125,169.1999969482422,1953900,0,1
2017-03-16,169.1999969482422,169.8000030517578,166.61000061035156,168.4199981689453,1993100,0,1
2017-03-17,168.77000427246094,169.14999389648438,167.05999755859375,168.27000427246094,1605400,0,1
2017-03-20,168.32000732421875,168.44000244140625,166.64999389648438,167.58999633789062,1268900,0,1
2017-03-21,168.22999572753906,168.5,166.17999267578125,166.99000549316406,1529200,0,1
2017-03-22,167.10000610351562,167.7899932861328,165.4499969482422,166.44000244140625,1309600,0,1
2017-03-23,166.44000244140625,166.94000244140625,164.85000610351562,165.3800048828125,1899200,0,1
2017-03-24,165.8800048828125,167.0800018310547,161.5399932861328,162.75,2199200,0,1
2017-03-27,160.50999450683594,162.33999633789062,158.6699981689453,162.19000244140625,2355800,0,1
2017-03-28,161.69000244140625,165.02999877929688,161.67999267578125,164.60000610351562,1324900,0,1
2017-03-29,164.3699951171875,165.77000427246094,164.0,164.97999572753906,1019900,0,1
2017-03-30,164.85000610351562,167.8300018310547,164.67999267578125,167.0800018310547,1055800,0,1
2017-03-31,166.58999633789062,166.97000122070312,164.92999267578125,165.3800048828125,1287700,0,1
2017-04-03,165.3800048828125,167.6199951171875,165.35000610351562,166.49000549316406,1489200,0,1
2017-04-04,166.6300048828125,167.44000244140625,164.85000610351562,165.6999969482422,858500,0,1
2017-04-05,166.25999450683594,166.85000610351562,164.55999755859375,164.75,1046000,0,1
2017-04-06,164.6300048828125,166.22000122070312,163.8699951171875,165.9199981689453,1002200,0,1
2017-04-07,165.41000366210938,166.91000366210938,165.0800018310547,166.25999450683594,1094600,0,1
2017-04-10,166.3800048828125,168.72000122070312,166.35000610351562,167.44000244140625,1056000,0,1
2017-04-11,166.94000244140625,167.5800018310547,165.72999572753906,167.42999267578125,1042900,0,1
2017-04-12,166.64999389648438,167.35000610351562,165.24000549316406,166.42999267578125,1075700,0,1
2017-04-13,165.94000244140625,166.39999389648438,164.64999389648438,164.99000549316406,1264200,0,1
2017-04-17,165.50999450683594,167.30999755859375,164.91000366210938,166.94000244140625,900500,0,1
2017-04-18,170.0,170.17999267578125,165.64999389648438,166.3699951171875,966400,0,1
2017-04-19,167.2100067138672,167.60000610351562,165.82000732421875,166.7899932861328,1069500,0,1
2017-04-20,166.92999267578125,169.44000244140625,166.35000610351562,168.07000732421875,1761500,0,1
2017-04-21,168.0,168.77000427246094,166.5,167.8000030517578,1225100,0,1
2017-04-24,169.2899932861328,169.88999938964844,168.1699981689453,168.41000366210938,1004300,0,1
2017-04-25,170.0,173.27999877929688,169.52999877929688,172.4600067138672,2201400,0,1
2017-04-26,174.1199951171875,180.00999450683594,174.0,179.02999877929688,3561100,0,1
2017-04-27,180.27000427246094,184.4499969482422,177.85000610351562,178.3000030517578,2621300,0,1
2017-04-28,176.42999267578125,179.14999389648438,175.8300018310547,177.88999938964844,1741100,0,1
2017-05-01,178.5,179.63999938964844,176.85000610351562,179.1999969482422,1203800,0,1
2017-05-02,179.67999267578125,181.35000610351562,178.22999572753906,181.27000427246094,1237700,0,1
2017-05-03,180.57000732421875,181.9499969482422,179.47999572753906,179.94000244140625,1297600,0,1
2017-05-04,180.67999267578125,181.4499969482422,179.0800018310547,179.88999938964844,980700,0,1
2017-05-05,180.82000732421875,181.5,179.22000122070312,180.3000030517578,1215000,0,1
2017-05-08,180.63999938964844,181.38999938964844,179.08999633789062,179.8300018310547,826400,0,1
2017-05-09,179.72999572753906,180.61000061035156,177.55999755859375,177.72999572753906,2221800,0,1
2017-05-10,177.9199981689453,180.2899932861328,177.50999450683594,180.1300048828125,1233100,0,1
2017-05-11,180.10000610351562,183.3699951171875,178.8699951171875,182.72000122070312,1782200,0,1
2017-05-12,181.27000427246094,183.7899932861328,180.72000122070312,181.44000244140625,1000500,0,1
2017-05-15,180.72000122070312,182.7899932861328,179.60000610351562,182.3000030517578,1363100,0,1
2017-05-16,182.17999267578125,182.55999755859375,179.57000732421875,180.80999755859375,1321300,0,1
2017-05-17,180.80999755859375,180.80999755859375,176.02000427246094,176.1199951171875,1938500,0,1
2017-05-18,176.10000610351562,178.5,175.1699981689453,176.69000244140625,1353800,0,1
2017-05-19,177.0,178.0399932861328,175.8699951171875,176.41000366210938,1899400,0,1
2017-05-22,176.89999389648438,177.0399932861328,174.9600067138672,176.5,1660900,0,1
2017-05-23,176.49000549316406,177.89999389648438,175.66000366210938,177.7100067138672,1709800,0,1
2017-05-24,178.22999572753906,181.22999572753906,177.2100067138672,180.0800018310547,1426800,0,1
2017-05-25,180.3000030517578,182.52000427246094,180.14999389648438,181.5,1426400,0,1
2017-05-26,181.92999267578125,183.1300048828125,180.60000610351562,183.0800018310547,897500,0,1
2017-05-30,181.6999969482422,185.0,180.85000610351562,183.32000732421875,1513100,0,1
2017-05-31,183.82000732421875,184.08999633789062,181.25,182.35000610351562,1807600,0,1
2017-06-01,182.7899932861328,188.0,182.69000244140625,187.69000244140625,1930800,0,1
